TipoCredor,ClassificacaoCredor,NacionalOuInternacional,DepositoJudicialCredor,DividaTotalCredor,DividaAdiantadaCredor,PrimeiraParcelaAdiantamentoCredor,SegundaParcelaAdiantamentoCredor,RestantePagoConformePlanoCredor,ModoPagamento,PrecisaAdvogado,TipoProcesso,KitProcesso,ParticipouMediacao,Resultado
2.00,1.00,1.00,0.00,238.00,238.00,214.00,24.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,7043.00,7043.00,6339.00,704.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,10365.00,10365.00,9329.00,1037.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4567.00,4567.00,4110.00,457.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1151.00,1151.00,1036.00,115.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,16136.00,16136.00,14522.00,1614.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4426.00,4426.00,3984.00,443.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,3.00,1.00,0.00,9969.00,9969.00,8972.00,997.00,0.00,2.00,1.00,3.00,20.00,0.00,1
2.00,1.00,1.00,0.00,3379.00,3379.00,3041.00,338.00,0.00,2.00,1.00,2.00,20.00,0.00,1
2.00,3.00,1.00,0.00,1417.00,1417.00,1275.00,142.00,0.00,2.00,0.00,3.00,18.00,0.00,0
2.00,1.00,1.00,0.00,6156.00,6156.00,5540.00,616.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,8405.00,8405.00,7565.00,841.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,9998.00,9998.00,8998.00,1000.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1327.00,1327.00,1194.00,133.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,8754.00,8754.00,7879.00,875.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,3117.00,3117.00,2805.00,312.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2079.00,2079.00,1871.00,208.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,13583.00,13583.00,12225.00,1358.00,0.00,2.00,1.00,4.00,22.00,0.00,0
2.00,1.00,1.00,0.00,4048.00,4048.00,3643.00,405.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,8029.00,8029.00,7226.00,803.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,6056.00,6056.00,5450.00,606.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,6540.00,6540.00,5886.00,654.00,0.00,2.00,0.00,3.00,8.00,0.00,0
2.00,1.00,1.00,0.00,3000.00,3000.00,2700.00,300.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3150.00,3150.00,2835.00,315.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,470.00,470.00,423.00,47.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,6920.00,6920.00,6228.00,692.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,3474.00,3474.00,3127.00,347.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3225.00,3225.00,2903.00,323.00,0.00,2.00,0.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,3381.00,3381.00,3043.00,338.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1063.00,1063.00,957.00,106.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,1.00,1.00,0.00,4181.00,4181.00,3763.00,418.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,9515.00,9515.00,8563.00,951.00,0.00,2.00,0.00,3.00,17.00,0.00,0
2.00,1.00,1.00,0.00,4014.00,4014.00,3612.00,401.00,0.00,2.00,0.00,3.00,17.00,1.00,1
2.00,2.00,1.00,0.00,6641.00,6641.00,5977.00,664.00,0.00,2.00,1.00,5.00,2.00,0.00,1
2.00,1.00,1.00,0.00,336.00,336.00,302.00,34.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,1.00,1.00,0.00,1216.00,1216.00,1094.00,122.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,12779.00,12779.00,11501.00,1278.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2491.00,2491.00,2242.00,249.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,13084.00,13084.00,11776.00,1308.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,5100.00,5100.00,4590.00,510.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5376.00,5376.00,4839.00,538.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,11768.00,11768.00,10591.00,1177.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,10128.00,10128.00,9115.00,1013.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3039.00,3039.00,2735.00,304.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,5059.00,5059.00,4553.00,506.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2317.00,2317.00,2086.00,232.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2020.00,2020.00,1818.00,202.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2525.00,2525.00,2273.00,253.00,0.00,2.00,0.00,2.00,17.00,0.00,0
2.00,1.00,1.00,0.00,14242.00,14242.00,12818.00,1424.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1658.00,1658.00,1492.00,166.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3576.00,3576.00,3218.00,358.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,1754.00,1754.00,1578.00,175.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,6055.00,6055.00,5449.00,605.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5000.00,5000.00,4500.00,500.00,0.00,2.00,1.00,2.00,6.00,0.00,0
2.00,1.00,1.00,0.00,6177.00,6177.00,5560.00,618.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,8155.00,8155.00,7339.00,816.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,11292.00,11292.00,10163.00,1129.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5307.00,5307.00,4776.00,531.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,21427.00,21427.00,19285.00,2143.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6308.00,6308.00,5677.00,631.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1595.00,1595.00,1435.00,159.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,12160.00,12160.00,10944.00,1216.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,12610.00,12610.00,11349.00,1261.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4500.00,4500.00,4050.00,450.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2776.00,2776.00,2498.00,278.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,2693.00,2693.00,2424.00,269.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,4675.00,4675.00,4207.00,467.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,10398.00,10398.00,9358.00,1040.00,0.00,2.00,1.00,3.00,20.00,0.00,0
2.00,1.00,1.00,0.00,1165.00,1165.00,1048.00,117.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,3167.00,3167.00,2851.00,317.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,6598.00,6598.00,5938.00,660.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2060.00,2060.00,1854.00,206.00,0.00,2.00,0.00,2.00,17.00,1.00,1
2.00,1.00,1.00,0.00,241.00,241.00,216.00,24.00,0.00,2.00,1.00,2.00,6.00,0.00,0
2.00,1.00,1.00,0.00,5199.00,5199.00,4680.00,520.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,11535.00,11535.00,10381.00,1153.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1956.00,1956.00,1761.00,196.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,3051.00,3051.00,2746.00,305.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3778.00,3778.00,3400.00,378.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3448.00,3448.00,3103.00,345.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,15713.00,15713.00,14142.00,1571.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,10510.00,10510.00,9459.00,1051.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4120.00,4120.00,3708.00,412.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,3.00,1.00,0.00,3007.00,3007.00,2706.00,301.00,0.00,2.00,1.00,2.00,20.00,0.00,0
2.00,1.00,1.00,0.00,1631.00,1631.00,1468.00,163.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1594.00,1594.00,1434.00,159.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,1500.00,1500.00,1350.00,150.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4017.00,4017.00,3616.00,402.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2015.00,2015.00,1814.00,202.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3074.00,3074.00,2767.00,307.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,8653.00,8653.00,7788.00,865.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,8653.00,8653.00,7788.00,865.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2016.00,2016.00,1814.00,202.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1956.00,1956.00,1760.00,196.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,12180.00,12180.00,10962.00,1218.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5429.00,5429.00,4886.00,543.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,502.00,502.00,452.00,50.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,1.00,1.00,0.00,11313.00,11313.00,10182.00,1131.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,3021.00,3021.00,2719.00,302.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,2991.00,2991.00,2692.00,299.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,15660.00,15660.00,14094.00,1566.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,11347.00,11347.00,10212.00,1135.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1792.00,1792.00,1613.00,179.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,8670.00,8670.00,7803.00,867.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,13335.00,13335.00,12001.00,1333.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3004.00,3004.00,2704.00,300.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4060.00,4060.00,3654.00,406.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3030.00,3030.00,2727.00,303.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,8768.00,8768.00,7891.00,877.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2040.00,2040.00,1836.00,204.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3591.00,3591.00,3232.00,359.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2500.00,2500.00,2250.00,250.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2344.00,2344.00,2110.00,234.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,8546.00,8546.00,7692.00,855.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,2.00,1.00,0.00,1029.00,1029.00,926.00,103.00,0.00,2.00,1.00,5.00,2.00,0.00,1
2.00,1.00,1.00,0.00,3284.00,3284.00,2955.00,328.00,0.00,2.00,1.00,3.00,4.00,1.00,0
2.00,1.00,1.00,0.00,4352.00,4352.00,3917.00,435.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4695.00,4695.00,4225.00,469.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,15337.00,15337.00,13803.00,1534.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,49508.00,49508.00,44558.00,4951.00,0.00,2.00,1.00,4.00,22.00,1.00,1
2.00,1.00,1.00,0.00,49508.00,49508.00,44558.00,4951.00,0.00,2.00,1.00,4.00,22.00,1.00,1
2.00,1.00,1.00,0.00,49508.00,49508.00,44558.00,4951.00,0.00,2.00,1.00,4.00,22.00,1.00,1
2.00,1.00,1.00,0.00,49508.00,49508.00,44558.00,4951.00,0.00,2.00,1.00,4.00,22.00,1.00,1
2.00,1.00,1.00,0.00,2728.00,2728.00,2455.00,273.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2657.00,2657.00,2392.00,266.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,1.00,1.00,0.00,15231.00,15231.00,13708.00,1523.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,12667.00,12667.00,11401.00,1267.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,413.00,413.00,372.00,41.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5012.00,5012.00,4511.00,501.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,10823.00,10823.00,9741.00,1082.00,0.00,2.00,1.00,3.00,19.00,1.00,1
2.00,1.00,1.00,0.00,4037.00,4037.00,3633.00,404.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1269.00,1269.00,1142.00,127.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,4982.00,4982.00,4484.00,498.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,675.00,675.00,607.00,67.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3852.00,3852.00,3467.00,385.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,6381.00,6381.00,5743.00,638.00,0.00,2.00,0.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,9708.00,9708.00,8737.00,971.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1176.00,1176.00,1059.00,118.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,3.00,1.00,0.00,10277.00,10277.00,9249.00,1028.00,0.00,2.00,1.00,3.00,20.00,0.00,1
2.00,1.00,1.00,0.00,2719.00,2719.00,2447.00,272.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,8080.00,8080.00,7272.00,808.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5056.00,5056.00,4550.00,506.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,10629.00,10629.00,9567.00,1063.00,0.00,2.00,0.00,3.00,5.00,0.00,1
2.00,1.00,1.00,0.00,7902.00,7902.00,7112.00,790.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,889.00,889.00,800.00,89.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3385.00,3385.00,3047.00,339.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,13270.00,13270.00,11943.00,1327.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3000.00,3000.00,2700.00,300.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,5715.00,5715.00,5144.00,572.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,8563.00,8563.00,7707.00,856.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5195.00,5195.00,4676.00,520.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,10396.00,10396.00,9356.00,1040.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3649.00,3649.00,3284.00,365.00,0.00,2.00,1.00,4.00,9.00,0.00,1
2.00,1.00,1.00,0.00,5073.00,5073.00,4566.00,507.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,7209.00,7209.00,6488.00,721.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,5000.00,5000.00,4500.00,500.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4019.00,4019.00,3617.00,402.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,9916.00,9916.00,8924.00,992.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,12592.00,12592.00,11332.00,1259.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,6430.00,6430.00,5787.00,643.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5025.00,5025.00,4523.00,503.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2472.00,2472.00,2225.00,247.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3142.00,3142.00,2828.00,314.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,11095.00,11095.00,9986.00,1110.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,7511.00,7511.00,6760.00,751.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,1.00,1.00,0.00,3010.00,3010.00,2709.00,301.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,791.00,791.00,712.00,79.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,9000.00,9000.00,8100.00,900.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3752.00,3752.00,3377.00,375.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2500.00,2500.00,2250.00,250.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,10047.00,10047.00,9042.00,1005.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3127.00,3127.00,2814.00,313.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4576.00,4576.00,4118.00,458.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2294.00,2294.00,2065.00,229.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2631.00,2631.00,2368.00,263.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,121.00,121.00,108.00,12.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,6635.00,6635.00,5972.00,664.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2525.00,2525.00,2273.00,253.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3239.00,3239.00,2915.00,324.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1506.00,1506.00,1355.00,151.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,17424.00,17424.00,15682.00,1742.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,366.00,366.00,329.00,37.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3370.00,3370.00,3033.00,337.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1500.00,1500.00,1350.00,150.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5018.00,5018.00,4517.00,502.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2550.00,2550.00,2295.00,255.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,8302.00,8302.00,7472.00,830.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,10998.00,10998.00,9899.00,1100.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,10449.00,10449.00,9404.00,1045.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1501.00,1501.00,1350.00,150.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,224.00,224.00,201.00,22.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1832.00,1832.00,1649.00,183.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2364.00,2364.00,2128.00,236.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,2.00,1.00,1.00,4289.00,4289.00,3860.00,429.00,0.00,3.00,0.00,5.00,2.00,0.00,1
2.00,1.00,1.00,0.00,200.00,200.00,180.00,20.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2194.00,2194.00,1975.00,219.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,10830.00,10830.00,9747.00,1083.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,13567.00,13567.00,12211.00,1357.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,7000.00,7000.00,6300.00,700.00,0.00,2.00,1.00,2.00,19.00,0.00,0
2.00,1.00,1.00,0.00,1849.00,1849.00,1664.00,185.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,1710.00,1710.00,1539.00,171.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5692.00,5692.00,5123.00,569.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,7886.00,7886.00,7097.00,789.00,0.00,2.00,0.00,3.00,3.00,0.00,1
2.00,1.00,1.00,0.00,3000.00,3000.00,2700.00,300.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,233.00,233.00,210.00,23.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,8424.00,8424.00,7582.00,842.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1437.00,1437.00,1293.00,144.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,8072.00,8072.00,7265.00,807.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,8032.00,8032.00,7229.00,803.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,13676.00,13676.00,12308.00,1368.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2351.00,2351.00,2116.00,235.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1246.00,1246.00,1121.00,125.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,4160.00,4160.00,3744.00,416.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2136.00,2136.00,1923.00,214.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1586.00,1586.00,1427.00,159.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,1891.00,1891.00,1702.00,189.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,4110.00,4110.00,3699.00,411.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,879.00,879.00,791.00,88.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,3000.00,3000.00,2700.00,300.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5403.00,5403.00,4862.00,540.00,0.00,2.00,0.00,3.00,3.00,0.00,1
2.00,1.00,1.00,0.00,5355.00,5355.00,4820.00,536.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4000.00,4000.00,3600.00,400.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,5320.00,5320.00,4788.00,532.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,13378.00,13378.00,12040.00,1338.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3234.00,3234.00,2910.00,323.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3441.00,3441.00,3097.00,344.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1045.00,1045.00,940.00,104.00,0.00,2.00,0.00,3.00,21.00,0.00,1
